Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
black-crystal-set,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/lea0023.jpg?v=1652697202,6,,,,,,,,,,,,,,,,,,,,,,
black-2-piece-co-ord-set,Carina Black Textured Mesh Coord Set,"<p>Summer nights just got hotter with our Carina Black 2-Piece Set. Made with a gorgeous black, textured, stretch mesh fabric, our Carina comes with a bralette-style top with statement cutouts and ruching detailing at the bust, and a metal buckle closure at the back for THE perfect fit. This sizzling look is completed by the sexiest, most comfortable skirt you'll ever own! An asymmetric hemline and flattering cutouts at the waist with tie-detailing make this skirt a winner. </p>
<ul>
<li>Made with a Black, Textured Stretch Mesh Fabric. Fully Lined.</li>
<li>Bralette-Style Top with Statement Cutouts and Ruching Detailing at the Bust.</li>
<li>Midi Skirt with Asymmetrical Hemline and Cutouts at the Waist with Tie-Detailing.</li>
<li>Metal Buckle Closure at the Back.   </li>
</ul>
<p>Where to Wear: Take out our Carina for your next sultry summer night party and be the talk of the town!</p>",Lea Clothing Co.,,Coord Set,"Bachelorette, backless, Beach Vacation, Bodycon, bralette, co-ord, co-ord set, Dark Hues, Date Night, Hourglass, midi, midi skirt, party, Pear, Rectangle, Sleeveless, Solid, Summer Fling",true,Size,XS,,,,,"",0.0,shopify,6,deny,manual,5290.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/lea0509.jpg?v=1652773112,1,,false,,,,,,,,,,,,,,,,,kg,,,active
black-2-piece-co-ord-set,,,,,,,,,S,,,,,"",0.0,shopify,8,deny,manual,5290.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/lea0515.jpg?v=1652773112,2,,,,,,,,,,,,,,,,,,,kg,,,
black-2-piece-co-ord-set,,,,,,,,,M,,,,,"",0.0,shopify,8,deny,manual,5290.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/lea0523.jpg?v=1652773112,3,,,,,,,,,,,,,,,,,,,kg,,,
black-2-piece-co-ord-set,,,,,,,,,L,,,,,"",0.0,shopify,8,deny,manual,5290.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/lea0499.jpg?v=1652698357,4,,,,,,,,,,,,,,,,,,,kg,,,
black-2-piece-co-ord-set,,,,,,,,,XL,,,,,"",0.0,shopify,5,deny,manual,5290.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/lea0531.jpg?v=1652698357,5,,,,,,,,,,,,,,,,,,,kg,,,
black-2-piece-co-ord-set,,,,,,,,,2XL,,,,,"",0.0,shopify,4,deny,manual,5290.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/lea0501.jpg?v=1652698357,6,,,,,,,,,,,,,,,,,,,kg,,,
black-2-piece-co-ord-set,,,,,,,,,3XL,,,,,"",0.0,shopify,3,deny,manual,5290.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
black-2-piece-co-ord-set,,,,,,,,,4XL,,,,,"",0.0,shopify,2,deny,manual,5290.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
black-2-piece-co-ord-set,,,,,,,,,5XL,,,,,"",0.0,shopify,2,deny,manual,5290.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
pixie-baby-pink-schiffli-puff-corset-dress,Pixie Baby Pink Schiffli Puff Corset Dress,"<p>Your search for THE perfect summer dress is over with our Pixie Bany Pink Embroidered Schiffli Puff Corset Dress! Made with a soft, upcycled bbaby pink schiffli fabric, our beloved Pixie comes with our signature boned corsetry, a romantic lace-up back, and statement puff sleeves. Layers of tulle and pleated crepe fabric give it its signature puff skirt that you’re sure to fall in love with! </p>
<ul>
<li>Made with Upcycled Baby Pink Schiffli and Tulle Fabric. Fully Lined.</li>
<li>Bodice with Signature Boned Corsetry and an Open Lace-Up Back. </li>
<li>Statement Puff Sleeves.</li>
<li>Puff Skirt with Layers of Tulle, Crepe, and Pleated Fabric. </li>
<li>Concealed Zip Closure.</li>
</ul>
<p>Where to Wear: Pair our Pixie with loose waves and some pink or red mules for the perfect picnic date look! </p>",Lea Clothing Co.,,Dress,"Apple, Bachelorette, backless, Beach Vacation, Best Seller, Birthday, Bridal Shower, corset, corset dress, Date Night, dresses, Embroidered Collection, Floral, going out, Hourglass, Inverted Triangle, lea clothin co, lea clothing, Lea Clothing Co, Mini Dress, New, night out, night out dress, Occasionwear, Off-Shoulder, party, party dress, Pastel, Pear, Pixie, puff dress, puff sleeves, Rectangle, Resort, Sleeves, statement sleeves, Summer Fling, weekend outfit",true,Size,XS,Length,Regular,,,,0.0,shopify,8,deny,manual,5490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/lea9965.jpg?v=1652698945,1,,false,,,,,,,,,,,,,,,,,kg,,500.00,active
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,XS,,Tall,,,,0.0,shopify,10,deny,manual,5490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/lea9971.jpg?v=1652698902,2,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,S,,Regular,,,,0.0,shopify,6,deny,manual,5490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_28e8b3cb-cc13-4eb8-a42a-72ba4be43c50.jpg?v=1652698902,3,,,,,,,,,,,,,,,,,,,kg,,,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,S,,Tall,,,,0.0,shopify,10,deny,manual,5490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_e58442a7-41c7-4bbc-a975-9436319e01c9.jpg?v=1652698902,4,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,M,,Regular,,,,0.0,shopify,7,deny,manual,5490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/lea9957.jpg?v=1652698902,5,,,,,,,,,,,,,,,,,,,kg,,,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,M,,Tall,,,,0.0,shopify,10,deny,manual,5490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_a964ebef-271f-45de-89f7-a64e4190938f.jpg?v=1652698902,6,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,L,,Regular,,,,0.0,shopify,14,deny,manual,5490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/lea9962.jpg?v=1652698902,7,,,,,,,,,,,,,,,,,,,kg,,,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,L,,Tall,,,,0.0,shopify,9,deny,manual,5490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_9940c68b-c346-4614-af0a-df53a7c25d6a.jpg?v=1652698902,8,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,XL,,Regular,,,,0.0,shopify,2,deny,manual,5490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/lea9964.jpg?v=1652698902,9,,,,,,,,,,,,,,,,,,,kg,,,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,XL,,Tall,,,,0.0,shopify,9,deny,manual,5490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_5897a1d6-2123-4951-9820-7bdcd8b824ab.jpg?v=1652698902,10,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,2XL,,Regular,,,,0.0,shopify,10,deny,manual,5490.00,,true,false,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_c172d982-a7ab-441d-a1b0-2cc56c39dfb8.jpg?v=1652698902,11,,,,,,,,,,,,,,,,,,,kg,,,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,2XL,,Tall,,,,0.0,shopify,9,deny,manual,5490.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,3XL,,Regular,,,,0.0,shopify,8,deny,manual,5490.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,3XL,,Tall,,,,0.0,shopify,9,deny,manual,5490.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,4XL,,Regular,,,,0.0,shopify,7,deny,manual,5490.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,4XL,,Tall,,,,0.0,shopify,10,deny,manual,5490.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,500.00,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,5XL,,Regular,,,,0.0,shopify,8,deny,manual,5490.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
pixie-baby-pink-schiffli-puff-corset-dress,,,,,,,,,5XL,,Tall,,,,0.0,shopify,10,deny,manual,5490.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,500.00,
celeste-black-satin-corset-gown,Celeste Black Satin Corset Gown,"<p>Add THE black dress to your wardrobe with our Celeste Black Satin Corset Gown! Made with the most luxurious, black Celina stretch satin, our Celeste comes with our signature boned corsetry, bustier detailing, and a beautifully draped, faux-wrap style gown skirt that’ll make you swoon. Pleated overlay at the bust with off-the-shoulder sleeves and a deep V-back complete this ethereal look!</p>
<ul>
<li>Made with Black Celina Stretch Satin. Fully Lined.</li>
<li>Bodice with Signature Boned Corsetry and Bustier Detailing for a Perfect Fit.</li>
<li>Faux Wrap-Style Draped Gown Skirt with Trail.</li>
<li>Pleated Satin Overlay at the Bust with Off-The-Shoulder Sleeves.</li>
<li>Statements V-Back with Concealed Zip Closure to the Side.</li>
</ul>
<p>Where to Wear: Spice up your next cocktail event with our gorgeous Black Celeste! </p>",Lea Clothing Co.,Apparel & Accessories > Clothing > Dresses,Dresses,"Apple, Bachelorette, Best Seller, Birthday, Bridal Shower, bustier, Bustier Dress, Celebrity Style, corset, corset dress, Dark Hues, dresses, gown, Hourglass, Inverted Triangle, Kritika Khurana, Lea Clothing Co, Maxi, Neutral, Occasionwear, Off-Shoulder, off-the-shoulder, party, party dress, Pear, Pre-Wedding Dress, satin dress, Satin gown, Sleeves, Solid, That Boho Girl, ThatBohoGirl, Wedding Dress, White Dress",true,Size,XS,Style,Short Sleeve,,,,0.0,shopify,5,continue,manual,10990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_61826f31-6ad8-4226-93c2-fd9a0f54aee7.jpg?v=1652176702,1,,false,,,,,,,,,,,,,,,,,kg,,,active
celeste-black-satin-corset-gown,,,,,,,,,S,,Short Sleeve,,,,0.0,shopify,8,continue,manual,10990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_6950a59b-aa8a-437b-a069-44ced7c260a6.jpg?v=1650548477,2,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,M,,Short Sleeve,,,,0.0,shopify,4,continue,manual,10990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_06f85b9a-c0af-4229-b624-4fab5310df77.jpg?v=1650548477,3,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,L,,Short Sleeve,,,,0.0,shopify,8,continue,manual,10990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_8238edea-75d5-49c0-a887-995876238d13.jpg?v=1650548477,4,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,XL,,Short Sleeve,,,,0.0,shopify,5,continue,manual,10990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_2a3f7d03-d191-45cb-a536-cf9bbcc46944.jpg?v=1650548477,5,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,2XL,,Short Sleeve,,,,0.0,shopify,4,continue,manual,10990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_502d368b-a0ff-467e-94be-74997911df90.jpg?v=1650548477,6,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,3XL,,Short Sleeve,,,,0.0,shopify,3,continue,manual,10990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_505b87df-f460-4715-9df5-acd0c696cabc.jpg?v=1650548477,7,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,4XL,,Short Sleeve,,,,0.0,shopify,2,continue,manual,10990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_9a57da95-3866-46a1-84e4-08ac31d81ca7.jpg?v=1650548398,8,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,5XL,,Short Sleeve,,,,0.0,shopify,2,continue,manual,10990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_8fae3539-3fa9-4873-91fe-fe3f6ac68302.jpg?v=1650548398,9,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,XS,,Long Sleeves,,,,0.0,shopify,6,continue,manual,11490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_a62c614c-d353-4a35-919b-cd1c8e3022f5.jpg?v=1650548398,10,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,S,,Long Sleeves,,,,0.0,shopify,8,continue,manual,11490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_32850b58-9cb5-4609-9389-9cbcf2d95b50.jpg?v=1650548398,11,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,M,,Long Sleeves,,,,0.0,shopify,8,continue,manual,11490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_bfe57f31-3e44-49bd-a69b-a8ee0cd31c87.jpg?v=1650548398,12,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,L,,Long Sleeves,,,,0.0,shopify,8,continue,manual,11490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_affccd4c-66a7-4765-8bb2-1ff329be3a66.jpg?v=1650548398,13,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,XL,,Long Sleeves,,,,0.0,shopify,5,continue,manual,11490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_272819bb-0e52-4528-9068-8fb95b8dd704.jpg?v=1650548398,14,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,2XL,,Long Sleeves,,,,0.0,shopify,4,continue,manual,11490.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,3XL,,Long Sleeves,,,,0.0,shopify,3,continue,manual,11490.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,4XL,,Long Sleeves,,,,0.0,shopify,2,continue,manual,11490.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
celeste-black-satin-corset-gown,,,,,,,,,5XL,,Long Sleeves,,,,0.0,shopify,2,continue,manual,11490.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,Gia Ruffle Organza Corset Gown,"<p><meta charset=""utf-8""><span>Get your cottagecore aesthetic on with our gorgeous Gia Ruffle Organza Corset Gown. <meta charset=""utf-8"">Made with the softest, lightweight organza, our Gia comes with our signature boned corsetry, a <meta charset=""utf-8"">flowing maxi skirt, and statement ruffle detailing along a delicate slit. <meta charset=""utf-8"">Adjustable lace-up detailing at the back along with adorable short puff sleeves complete this perfect spring/summer look! Available in Sage Green and Lavender - take your pick!</span><span><br></span></p>
<ul>
<li>Made with Pastel Organza and Poly Knit Fabric. Fully Lined.</li>
<li>Bodice with Signature Boned Corsetry and Faux Bustier Detailing. </li>
<li>Flowing Maxi Skirt with Statement Ruffle Detailing along the Slit.</li>
<li>Lace-up Closure at the Back with an Elasticized Waist <meta charset=""utf-8"">for a Perfect Fit.<br>
</li>
<li>Short Puff Sleeves.<br>
</li>
</ul>
<p>Where to Wear: Don our Gia for your Pre-Wedding celebrations a la @ThatBohoGirl or step into this beauty for your next girls' brunch! </p>",Lea Clothing Co.,Apparel & Accessories > Clothing > Dresses,Dresses,"Apple, Best Seller, Birthday, Bridal Shower, bustier, Bustier Dress, Celebrity Style, corset, corset dress, Cottagecore, dresses, gown, Graduation, Hourglass, Inverted Triangle, Kritika Khurana, Lea Clothing Co, Maxi, Occasionwear, organza, Organza Dress, Organza Gown, organza sleeves, Other, party dress, Pastel, Pear, Picnic Dress, Pre-Wedding Dress, puff sleeves, Rectangle, Ruffle Dress, Ruffle Gown, Sleeves, Solid, That Boho Girl, ThatBohoGirl",true,Size,XS,Color,Sage Green,,,,0.0,shopify,5,continue,manual,9490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_8890.jpg?v=1649852984,1,,false,,,,,,,,,,,,,,,,,kg,,,active
gia-ruffle-organza-corset-gown,,,,,,,,,XS,,Lavender,,,"",0.0,shopify,0,continue,manual,9490.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/df17ed54-d647-4ad8-b191-9d9b11e3d96b.jpg?v=1649852984,2,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,S,,Sage Green,,,,0.0,shopify,8,continue,manual,9490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_1091.jpg?v=1649852984,3,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,S,,Lavender,,,"",0.0,shopify,0,continue,manual,9490.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_8885.jpg?v=1649852984,4,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,M,,Sage Green,,,,0.0,shopify,3,continue,manual,9490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_0293.jpg?v=1649852984,5,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,M,,Lavender,,,"",0.0,shopify,0,continue,manual,9490.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_1093.jpg?v=1649852984,6,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,L,,Sage Green,,,,0.0,shopify,6,continue,manual,9490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_0254.heic?v=1649852984,7,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,L,,Lavender,,,"",0.0,shopify,0,continue,manual,9490.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/c02a25fe-8068-4f08-ae19-76370ceb8b19.jpg?v=1649852984,8,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,XL,,Sage Green,,,,0.0,shopify,5,continue,manual,9490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_0260.heic?v=1649852984,9,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,XL,,Lavender,,,"",0.0,shopify,0,continue,manual,9490.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_0256.heic?v=1649852984,10,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,2XL,,Sage Green,,,,0.0,shopify,4,continue,manual,9490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/8d77a3e0-a5c9-4127-9c66-95283a9ccdb2.jpg?v=1649852984,11,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,2XL,,Lavender,,,"",0.0,shopify,0,continue,manual,9490.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_0262.heic?v=1649852975,12,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,3XL,,Sage Green,,,,0.0,shopify,3,continue,manual,9490.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_8886.jpg?v=1649852975,13,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,3XL,,Lavender,,,"",0.0,shopify,0,continue,manual,9490.00,,true,true,"",https://cdn.shopify.com/s/files/1/0518/6768/0952/products/IMG_8887.jpg?v=1649852975,14,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,4XL,,Sage Green,,,,0.0,shopify,2,continue,manual,9490.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,4XL,,Lavender,,,"",0.0,shopify,0,continue,manual,9490.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,5XL,,Sage Green,,,,0.0,shopify,2,continue,manual,9490.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
gia-ruffle-organza-corset-gown,,,,,,,,,5XL,,Lavender,,,"",0.0,shopify,0,continue,manual,9490.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
celeste-white-satin-corset-gown,Celeste White Satin Corset Gown,"<p>Get ready to say “I do” to our heavenly Celeste White Satin Corset Gown! Made with the most luxurious, white Celina stretch satin, our Celeste comes with our signature boned corsetry, bustier detailing, and a beautifully draped, faux-wrap style gown skirt that’ll make you swoon. Pleated overlay at the bust with off-the-shoulder sleeves and a deep V-back complete this ethereal look!</p>
<ul>
<li>Made with White Celina Stretch Satin. Fully Lined.</li>
<li>Bodice with Signature Boned Corsetry and Bustier Detailing for a Perfect Fit.</li>
<li>Faux Wrap-Style Draped Gown Skirt with Trail.</li>
<li>Pleated Satin Overlay at the Bust with Off-The-Shoulder Sleeves.</li>
<li>Statements V-Back with Concealed Zip Closure to the Side.</li>
</ul>
<p>Where to Wear: Say “I do” to our Celeste for your Pre-Wedding celebrations a la @ThatBohoGirl or step into this beauty for your next cocktail event! </p>",Lea Clothing Co.,Apparel & Accessories > Clothing > Dresses,Dresses,"Best Seller, Birthday, Bridal Shower, bustier, Bustier Dress, Celebrity Style, corset, corset dress, dresses, gown, Graduation, Hourglass, Inverted Triangle, Kritika Khurana, Lea Clothing Co, Maxi, Neutral, Occasionwear, Off-Shoulder, off-the-shoulder, party dress, Pear, Pre-Wedding Dress, Rectangle, satin dress, Satin gown, Sleeves, Solid, That Boho Girl, ThatBohoGirl, Wedding Dress, White Dress",true,Size,XS,Style,Short Sleeve,,,,0.0,shopify,6,continue,manual,10990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_c5a794cc-3abd-428d-a750-024b37261e11.jpg?v=1652446890,1,,false,,,,,,,,,,,,,,,,,kg,,,active
celeste-white-satin-corset-gown,,,,,,,,,S,,Short Sleeve,,,,0.0,shopify,7,continue,manual,10990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_2dce1198-bd2a-4a90-a164-3a0f28d92239.jpg?v=1649052318,2,,,,,,,,,,,,,,,,,,,kg,,,
celeste-white-satin-corset-gown,,,,,,,,,M,,Short Sleeve,,,,0.0,shopify,4,continue,manual,10990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_93cccae5-b6ff-44eb-900d-d1311ebe4699.jpg?v=1649052318,3,,,,,,,,,,,,,,,,,,,kg,,,
celeste-white-satin-corset-gown,,,,,,,,,L,,Short Sleeve,,,,0.0,shopify,8,continue,manual,10990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_96108aeb-c2db-4362-b799-cfe2a66d691f.jpg?v=1649052318,4,,,,,,,,,,,,,,,,,,,kg,,,
celeste-white-satin-corset-gown,,,,,,,,,XL,,Short Sleeve,,,,0.0,shopify,5,continue,manual,10990.00,,true,true,,https://cdn.shopify.com/s/files/1/0518/6768/0952/products/image_54367e9e-e076-404f-a9c5-c649e7cfa96f.jpg?v=1648184364,5,,,,,,,,,,,,,,,,,,,kg,,,
